país,medio,canal,fecha_hora,segmento,marca,versión,duración,valor_dolares
BRASIL,TC,SPORTV,2024-08-27 21:12:45+00,Primetime,HOUSE OF WAGERS,CASA DO BRASIL 30,30,5600
BRASIL,TV,BANDEIRANTES,2024-08-27 21:13:26+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,9534.15
BRASIL,TC,ESPN,2024-08-27 21:24:18+00,Primetime,BET4FUN,2024-07-25 BOLA DE PRATA,5,1327.5
BRASIL,TC,ESPN5,2024-08-27 21:29:33+00,Primetime,MEGAGAME,CICLISMO,5,127.5
BRASIL,TC,ESPN5,2024-08-27 21:29:38+00,Primetime,MEGAGAME,SUPERSOCIAL,15,255
BRASIL,TC,ESPN,2024-08-27 21:42:17+00,Primetime,SPORTFLIX,ESPN TENIS,5,1327.5
BRASIL,TC,CNN BRASIL,2024-08-27 21:42:19+00,Primetime,BETACTION,CNN ESPORTES,5,1275
BRASIL,TC,CNN BRASIL,2024-08-27 21:42:26+00,Primetime,BETACTION,APOSTA FUTURO,30,3400
BRASIL,TC,ESPN,2024-08-27 21:42:42+00,Primetime,MEGAGAME,TENIS,5,1327.5
BRASIL,TV,REDE TV!,2024-08-27 21:42:52+00,Primetime,SOUTHWIN,PREMIOS EE,30,15986
BRASIL,TC,TNT,2024-08-27 21:43:59+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,3750
BRASIL,TC,BANDSPORTS,2024-08-27 21:49:24+00,Primetime,DEEPWAVE,PROMOCAO MARCA,30,2898.4
BRASIL,TC,BANDSPORTS,2024-08-27 21:50:25+00,Primetime,VIRTUAL CHARM,RESPEITO SEGURANCA,30,2898.4
BRASIL,TC,ESPN,2024-08-27 21:52:10+00,Primetime,MEGAGAME,SPORTSCENTER,5,1327.5
BRASIL,TC,ESPN,2024-08-27 21:52:16+00,Primetime,MEGAGAME,ABRA SUA CONTA,30,3540
BRASIL,TC,ESPN,2024-08-27 21:55:06+00,Primetime,MEGAGAME,GOLF,5,1327.5
BRASIL,TC,ESPN,2024-08-27 21:56:30+00,Primetime,MEGAGAME,CICLISMO,5,1327.5
BRASIL,TC,ESPN,2024-08-27 21:57:37+00,Primetime,SPORTFLIX,BONUS,30,3540
BRASIL,TC,BANDSPORTS,2024-08-27 21:57:58+00,Primetime,DEEPWAVE,PROMOCAO MARCA,30,2898.4
BRASIL,TC,ESPN,2024-08-27 21:58:38+00,Primetime,LUCKY LINE,TIME GRANDE,30,3540
BRASIL,TC,ESPN3,2024-08-27 22:02:04+00,Primetime,MEGAGAME,RUGBY,5,285
BRASIL,TV,REDE TV!,2024-08-27 22:02:46+00,Primetime,SOUTHWIN,DETERMINACAO,30,15986
BRASIL,TC,DISCOVERY CHANNEL,2024-08-27 22:04:37+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,2535
BRASIL,TC,ESPN5,2024-08-27 22:05:27+00,Primetime,MEGAGAME,SUPER ODDS,15,255
BRASIL,TV,REDE TV!,2024-08-27 22:06:42+00,Primetime,SOUTHWIN,5 ANOS W,30,15986
BRASIL,TC,SPORTV,2024-08-27 22:19:41+00,Primetime,HOUSE OF WAGERS,CASA DO BRASIL 30,30,5600
BRASIL,TC,CNN BRASIL,2024-08-27 22:21:17+00,Primetime,BETACTION,CNN ESPORTES,5,1275
BRASIL,TV,GLOBO,2024-08-27 22:21:36+00,Primetime,STARWAGER,ESTRELA DA CASA,5,6223.28
BRASIL,TC,ESPN3,2024-08-27 22:24:30+00,Primetime,SPORTFLIX,BONUS,30,760
BRASIL,TC,SPORTV 2,2024-08-27 22:28:55+00,Primetime,FOOTY MANAGER,DEFINICAO,30,1132
BRASIL,TC,ESPN3,2024-08-27 22:28:55+00,Primetime,NEOWIN,FUTEBOL,5,285
BRASIL,TC,ESPN3,2024-08-27 22:29:05+00,Primetime,LUCKY LINE,FUTEBOL,5,285
BRASIL,TC,TNT,2024-08-27 22:32:18+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,3750
BRASIL,TC,ESPN3,2024-08-27 22:50:58+00,Primetime,NEOWIN,FUTEBOL,5,285
BRASIL,TC,ESPN3,2024-08-27 22:51:08+00,Primetime,LUCKY LINE,FUTEBOL,5,285
BRASIL,TC,ESPN6,2024-08-27 22:51:50+00,Primetime,MEGAGAME,SUPER BONUS 500,30,340
BRASIL,TC,BANDSPORTS,2024-08-27 22:58:18+00,Primetime,SPORTFLIX,GATES OF OLYMPUS,15,2173.8
BRASIL,TC,ESPN5,2024-08-27 23:09:13+00,Primetime,SPORTFLIX,BONUS,30,340
BRASIL,TC,ESPN,2024-08-27 23:13:11+00,Primetime,SPORTFLIX,BONUS,30,3540
BRASIL,TC,ESPN,2024-08-27 23:16:00+00,Primetime,BET4FUN,RESENHA,5,1327.5
BRASIL,TV,GLOBO,2024-08-27 23:26:28+00,Primetime,STARWAGER,E O HIT,30,16595.4
BRASIL,TC,BANDSPORTS,2024-08-27 23:32:05+00,Primetime,SPORTFLIX,RONALDINHO SPINS,15,2173.8
BRASIL,TC,BANDSPORTS,2024-08-27 23:32:50+00,Primetime,VIRTUAL CHARM,RESPEITO SEGURANCA,30,2898.4
BRASIL,TC,BANDSPORTS,2024-08-27 23:33:50+00,Primetime,DEEPWAVE,PROMOCAO MARCA,30,2898.4
BRASIL,RD,TUPI FM 96.5,2024-08-27 23:34:56+00,Primetime,BETACTION,CARIOCA DE VERDADE,24,865.4
BRASIL,TV,GLOBO,2024-08-27 23:37:57+00,Primetime,STARWAGER,ESTRELA DA CASA,5,6223.28
BRASIL,TV,REDE TV!,2024-08-27 23:43:19+00,Primetime,SPORTFLIX,RONALDINHO SPINS,15,19527
BRASIL,RD,GLOBO FM 98.1,2024-08-27 23:45:47+00,Primetime,BETACTION,PROFETA,29,354
BRASIL,TC,ESPN,2024-08-27 23:49:23+00,Primetime,WINSHARK,PAI VICARI 15,15,2655
BRASIL,TC,ESPN3,2024-08-27 23:50:37+00,Primetime,SPORTFLIX,BONUS,30,760
BRASIL,TC,ESPN,2024-08-27 23:52:06+00,Primetime,SPORTFLIX,ESPN TENIS,5,1327.5
BRASIL,TC,ESPN,2024-08-27 23:52:31+00,Primetime,MEGAGAME,TENIS,5,1327.5
BRASIL,TC,ESPN,2024-08-27 23:54:44+00,Primetime,SPORTFLIX,ESPN TENIS,5,1327.5
BRASIL,TC,SPORTV,2024-08-27 23:57:30+00,Primetime,MEGAGAME,ABRA SUA CONTA,30,5600
BRASIL,TC,SPORTV,2024-08-27 23:58:45+00,Primetime,SPORTSEASY,TROCA DE PASSES,5,2100
BRASIL,TC,SPORTV,2024-08-27 23:58:50+00,Primetime,SPORTSEASY,DENILSON PERSEGUICAO,30,5600
BRASIL,TC,BANDSPORTS,2024-08-28 00:10:10+00,Primetime,SPORTFLIX,RONALDINHO SPINS,15,2173.8
BRASIL,TV,BANDEIRANTES,2024-08-28 00:11:22+00,Primetime,SPORTFLIX,RONALDINHO SPINS,15,13645.8
BRASIL,TV,GLOBO,2024-08-28 00:14:11+00,Primetime,STARWAGER,E O HIT B,31,8228.2
BRASIL,TC,ESPN3,2024-08-28 00:16:21+00,Primetime,NEOWIN,FUTEBOL,5,285
BRASIL,TC,ESPN3,2024-08-28 00:16:36+00,Primetime,LUCKY LINE,FUTEBOL,5,285
BRASIL,TV,REDE TV!,2024-08-28 00:19:24+00,Primetime,SOUTHWIN,SITE BETSUL,30,
BRASIL,TC,ESPN6,2024-08-28 00:19:48+00,Primetime,MEGAGAME,SAQUES SUPER RAPIDOS,60,680
BRASIL,TC,SPORTV,2024-08-28 00:21:19+00,Primetime,MEGAGAME,JOGO TENIS,15,4200
BRASIL,TC,ESPN6,2024-08-28 00:22:13+00,Primetime,MEGAGAME,SUPER ODDS,15,255
BRASIL,TC,AXN,2024-08-28 00:28:08+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,
BRASIL,TV,SBT,2024-08-28 00:28:39+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,21900
BRASIL,TV,SBT RIO,2024-08-28 00:28:41+00,Primetime,SPORTFLIX,BONUS DE ATE 1000,15,4981.2
BRASIL,TC,BANDSPORTS,2024-08-28 00:35:04+00,Primetime,SPORTFLIX,GATES OF OLYMPUS,15,2173.8
BRASIL,TC,MULTISHOW,2024-08-28 00:35:09+00,Primetime,STARWAGER,E O HIT B,31,
BRASIL,TC,BANDSPORTS,2024-08-28 00:36:47+00,Primetime,SPORTSBOOKIE,SEMPRE ESQUENTA O JOGO A,30,2898.4
BRASIL,TC,MULTISHOW,2024-08-28 00:37:15+00,Primetime,STARWAGER,E O HIT B,31,
BRASIL,TC,ESPN6,2024-08-28 00:44:35+00,Primetime,SPORTFLIX,BONUS,30,340
BRASIL,TC,ESPN6,2024-08-28 00:45:44+00,Primetime,NEOWIN,FUTEBOL,5,127.5
BRASIL,TC,ESPN6,2024-08-28 00:45:54+00,Primetime,WINSHARK,FUTEBOL,5,127.5
BRASIL,RD,TUPI FM 96.5,2024-08-28 00:48:34+00,Primetime,BETACTION,CARIOCA DE VERDADE,24,865.4
BRASIL,TC,SPORTV,2024-08-28 00:51:23+00,Primetime,BETACTION,APOSTA FUTURO,30,5600
BRASIL,TV,GLOBO,2024-08-28 00:53:37+00,Primetime,MEGAGAME,ABRA SUA CONTA,30,5741.4
BRASIL,TV,GLOBO RIO,2024-08-28 00:53:37+00,Primetime,MEGAGAME,ABRA SUA CONTA,30,2151.6
BRASIL,TC,ESPN,2024-08-28 00:53:45+00,Primetime,NEOWIN,FUTEBOL,5,1327.5
BRASIL,TC,ESPN,2024-08-28 00:53:55+00,Primetime,WINSHARK,FUTEBOL,5,1327.5
BRASIL,TC,TNT,2024-08-28 00:55:23+00,Primetime,MEGAGAME,SAQUES SUPER RAPIDOS,60,10000
BRASIL,TC,ESPN3,2024-08-28 01:00:09+00,Primetime,NEOWIN,FUTEBOL,5,285
BRASIL,TC,ESPN3,2024-08-28 01:00:19+00,Primetime,WINSHARK,FUTEBOL,5,285
BRASIL,TC,ESPN,2024-08-28 01:02:10+00,Primetime,MEGAGAME,SPORTSCENTER,5,1327.5
BRASIL,TC,ESPN,2024-08-28 01:02:25+00,Primetime,NEOWIN,FUTEBOL,5,1327.5
BRASIL,TC,ESPN,2024-08-28 01:02:35+00,Primetime,WINSHARK,FUTEBOL,5,1327.5
BRASIL,TC,SPORTV,2024-08-28 01:02:37+00,Primetime,BETACTION,APOSTA FUTURO,30,392
BRASIL,TV,BANDEIRANTES,2024-08-28 01:09:09+00,Primetime,HOUSE OF WAGERS,JOGO ABERTO,5,1324.73
BRASIL,TC,AXN,2024-08-28 01:10:00+00,Primetime,SPORTFLIX,BONUS DE ATE,15,
BRASIL,TC,ESPN6,2024-08-28 01:12:58+00,Primetime,SPORTFLIX,BONUS,30,340
BRASIL,TC,ESPN6,2024-08-28 01:14:59+00,Primetime,NEOWIN,FUTEBOL,5,127.5
BRASIL,TV,BANDEIRANTES,2024-08-28 01:15:02+00,Primetime,HOUSE OF WAGERS,ESPORTE TOTAL,5,1324.73
BRASIL,TC,ESPN6,2024-08-28 01:15:14+00,Primetime,LUCKY LINE,FUTEBOL,5,127.5
BRASIL,TV,BANDEIRANTES,2024-08-28 01:16:38+00,Primetime,COMBAT STREAM,TODOS OS EVENTOS AO VIVO 24 90,30,3532.6
BRASIL,TC,ESPN2,2024-08-28 01:16:48+00,Primetime,SPORTFLIX,BONUS,30,1860
BRASIL,TC,ESPN2,2024-08-28 01:18:57+00,Primetime,NEOWIN,FUTEBOL,5,697.5
BRASIL,TC,ESPN2,2024-08-28 01:19:07+00,Primetime,WINSHARK,FUTEBOL,5,697.5
BRASIL,TC,ESPN2,2024-08-28 01:19:12+00,Primetime,LUCKY LINE,TIME GRANDE,30,1860
BRASIL,TV,SBT,2024-08-28 01:29:13+00,Primetime,SNAPBET,OPORTUNIDADE,30,15500
BRASIL,TV,SBT RIO,2024-08-28 01:29:16+00,Primetime,SNAPBET,OPORTUNIDADE,30,4137.8
BRASIL,TV,SBT,2024-08-28 01:32:47+00,Primetime,DUOMATCH,AS MELHORES ODDS,30,15500
BRASIL,TV,SBT RIO,2024-08-28 01:32:50+00,Primetime,DUOMATCH,AS MELHORES ODDS,30,4137.8
BRASIL,TC,BANDSPORTS,2024-08-28 01:34:21+00,Primetime,SPORTSBOOKIE,SEMPRE ESQUENTA O JOGO A,30,639.2
BRASIL,TV,GLOBO,2024-08-28 01:45:50+00,Primetime,STARWAGER,E O HIT B,31,2507.2
BRASIL,TC,CNN BRASIL,2024-08-28 01:47:00+00,Primetime,WINNERX,DOMINGO COM BENJA,5,159
BRASIL,TV,REDE TV!,2024-08-28 01:47:36+00,Primetime,SOUTHWIN,DETERMINACAO,30,12824
BRASIL,TC,ESPN2,2024-08-28 01:52:31+00,Primetime,MEGAGAME,SAQUES SUPER RAPIDOS,60,3720
BRASIL,TC,ESPN,2024-08-28 01:54:31+00,Primetime,WINSHARK,PAI VICARI 30,30,3540
BRASIL,TC,ESPN2,2024-08-28 01:55:11+00,Primetime,MEGAGAME,BASQUETE,15,1395
BRASIL,TC,ESPN,2024-08-28 01:56:36+00,Primetime,LUCKY LINE,2024-07-22 SPORTSCENTER,5,1327.5
BRASIL,TV,REDE TV!,2024-08-28 01:56:54+00,Primetime,SOUTHWIN,5 ANOS W,30,12824
BRASIL,TV,REDE TV!,2024-08-28 01:57:25+00,Primetime,VIRTUAL CHARM,RESPEITO SEGURANCA,30,12824
BRASIL,TC,ESPN,2024-08-28 01:59:10+00,Primetime,NEOWIN,CRIADOR DE APOSTAS,30,3540
BRASIL,TC,ESPN2,2024-08-28 01:59:37+00,Primetime,SPORTFLIX,BONUS,30,1860
BRASIL,TC,ESPN2,2024-08-28 02:01:27+00,Greytime,MEGAGAME,CICLISMO,5,140.25
BRASIL,TC,ESPN2,2024-08-28 02:01:33+00,Greytime,WINSHARK,PAI VICARI 30,30,374
BRASIL,TV,BANDEIRANTES,2024-08-28 02:04:41+00,Greytime,HOUSE OF WAGERS,ESPORTE TOTAL,5,576.9
BRASIL,TV,BANDEIRANTES,2024-08-28 02:06:16+00,Greytime,MEGAGAME,SUPER ODDS,15,1153.8
BRASIL,TV,BANDEIRANTES,2024-08-28 02:07:02+00,Greytime,BET4FUN,VEM PRO PLAY SS,30,1538.4
BRASIL,TC,MULTISHOW,2024-08-28 02:12:18+00,Greytime,STARWAGER,E O HIT,30,
BRASIL,TV,BANDEIRANTES,2024-08-28 02:14:13+00,Greytime,SPORTFLIX,GATES OF OLYMPUS,15,1153.8
BRASIL,TV,BANDEIRANTES,2024-08-28 02:14:59+00,Greytime,MEGAGAME,SUPER BONUS 500,30,1538.4
BRASIL,TV,BAND RIO,2024-08-28 02:15:26+00,Greytime,BET4FUN,VEM PRO PLAY V,60,5735.2
BRASIL,TV,BANDEIRANTES,2024-08-28 02:15:28+00,Greytime,COMBAT STREAM,TODOS EVENTOS AO VIVO POR 24 90,30,1538.4
BRASIL,TV,BANDEIRANTES,2024-08-28 02:15:58+00,Greytime,BET4FUN,VEM PRO PLAY V,60,3076.8
BRASIL,TV,BANDEIRANTES,2024-08-28 02:17:46+00,Greytime,HOUSE OF WAGERS,ESPORTE TOTAL,5,576.9
BRASIL,TC,ESPN5,2024-08-28 02:29:32+00,Greytime,NEOWIN,FUTEBOL,5,30
BRASIL,TC,ESPN5,2024-08-28 02:29:42+00,Greytime,LUCKY LINE,FUTEBOL,5,30
BRASIL,TC,ESPN2,2024-08-28 02:32:01+00,Greytime,MEGAGAME,GOLF,5,140.25
BRASIL,TC,ESPN2,2024-08-28 02:32:06+00,Greytime,MEGAGAME,SUPER BONUS DE 500 A,15,280.5
BRASIL,TC,CNN BRASIL,2024-08-28 02:35:46+00,Greytime,BETACTION,CNN ESPORTES,5,159
BRASIL,TV,BAND RIO,2024-08-28 02:39:10+00,Greytime,CITYWAGER,BONUS DIARIOS,30,2867.6
BRASIL,TV,BANDEIRANTES,2024-08-28 02:39:28+00,Greytime,CITYWAGER,BONUS DIARIOS,30,4540.8
BRASIL,TC,ESPN,2024-08-28 02:59:03+00,Greytime,NEOWIN,FUTEBOL,5,165
BRASIL,TC,ESPN,2024-08-28 02:59:13+00,Greytime,WINSHARK,FUTEBOL,5,165
BRASIL,TV,GLOBO,2024-08-28 03:01:07+00,Greytime,STARWAGER,E SO CADASTRAR,15,1253.4
BRASIL,TC,ESPN2,2024-08-28 03:07:16+00,Greytime,MEGAGAME,JOGO TENIS,15,280.5
BRASIL,TC,ESPN2,2024-08-28 03:08:10+00,Greytime,NEOWIN,FUTEBOL,5,140.25
BRASIL,TC,ESPN2,2024-08-28 03:08:20+00,Greytime,WINSHARK,FUTEBOL,5,140.25
BRASIL,TC,ESPN,2024-08-28 03:28:37+00,Greytime,NEOWIN,FUTEBOL,5,165
BRASIL,TC,ESPN,2024-08-28 03:28:47+00,Greytime,LUCKY LINE,FUTEBOL,5,165
BRASIL,TC,ESPN,2024-08-28 03:49:55+00,Greytime,NEOWIN,FUTEBOL,5,165
BRASIL,TC,ESPN,2024-08-28 03:50:05+00,Greytime,LUCKY LINE,FUTEBOL,5,165
BRASIL,TC,ESPN2,2024-08-28 03:51:41+00,Greytime,MEGAGAME,SAQUES SUPER RAPIDOS,60,748
BRASIL,TC,BANDSPORTS,2024-08-28 04:00:01+00,Greytime,VIRTUAL CHARM,RESPEITO SEGURANCA,30,639.2
BRASIL,TC,CNN BRASIL,2024-08-28 04:28:01+00,Greytime,BETACTION,CNN ESPORTES,5,159
BRASIL,TC,ESPN2,2024-08-28 04:30:53+00,Greytime,MEGAGAME,SAQUES SUPER RAPIDOS,60,748
BRASIL,TC,ESPN2,2024-08-28 04:43:35+00,Greytime,MEGAGAME,GOLF,5,140.25
BRASIL,TC,ESPN2,2024-08-28 04:44:10+00,Greytime,MEGAGAME,SUPERSOCIAL,15,280.5
BRASIL,TC,ESPN2,2024-08-28 04:46:21+00,Greytime,MEGAGAME,BASQUETE,15,280.5
BRASIL,TC,ESPN,2024-08-28 04:52:04+00,Greytime,NEOWIN,FLASH BETS,30,440
BRASIL,TC,ESPN,2024-08-28 04:58:48+00,Greytime,LUCKY LINE,TIME GRANDE,30,440
BRASIL,TV,BANDEIRANTES,2024-08-28 05:01:36+00,Greytime,SPORTSBOOKIE,SEMPRE ESQUENTA O JOGO A,30,1477
BRASIL,TV,BANDEIRANTES,2024-08-28 05:03:18+00,Greytime,LUCKY SPORTS,COPA TRUCK,5,553.88
BRASIL,TV,BANDEIRANTES,2024-08-28 05:31:51+00,Greytime,SPORTSBOOKIE,SEMPRE ESQUENTA O JOGO,30,1477
BRASIL,TV,BANDEIRANTES,2024-08-28 05:34:21+00,Greytime,SPORTSBOOKIE,SEMPRE ESQUENTA O JOGO A,30,1477
BRASIL,TC,CNN BRASIL,2024-08-28 05:44:07+00,Greytime,SHOUTOUT NOW,E NEGOCIO,5,159
BRASIL,RD,TUPI FM 96.5,2024-08-28 05:46:43+00,Greytime,BETACTION,CARIOCA DE VERDADE,24,865.4
BRASIL,TC,ESPN2,2024-08-28 05:51:05+00,Greytime,MEGAGAME,SAQUES SUPER RAPIDOS,60,748
BRASIL,TC,SPORTV,2024-08-28 05:53:21+00,Greytime,BETACTION,APOSTA FUTURO,30,392
BRASIL,TC,ESPN,2024-08-28 05:59:25+00,Greytime,NEOWIN,FUTEBOL,5,165
BRASIL,TC,ESPN,2024-08-28 05:59:35+00,Greytime,LUCKY LINE,FUTEBOL,5,165
BRASIL,RD,Rádio Itatiaia 1120 AM/89.3 FM,2024-08-28 06:18:57+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Vale do Aço 102.3 FM,2024-08-28 06:18:58+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Vale do Aço 102.3 FM,2024-08-28 06:18:58+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio 102.3 FM,2024-08-28 06:18:58+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio 102.3 FM,2024-08-28 06:18:59+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia 1120 AM/89.3 FM,2024-08-28 06:18:59+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Vitoriosa 105.5 FM,2024-08-28 06:19:05+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Vitoriosa 105.5 FM,2024-08-28 06:19:21+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,GLOBO FM 98.1,2024-08-28 06:40:29+00,Greytime,BETACTION,E SEM IGUAL,29,354
BRASIL,TC,CNN BRASIL,2024-08-28 06:44:37+00,Greytime,BETACTION,APOSTA FUTURO,30,980
BRASIL,TC,ESPN2,2024-08-28 07:00:13+00,Greytime,NEOWIN,FUTEBOL,5,140.25
BRASIL,TC,ESPN2,2024-08-28 07:00:23+00,Greytime,WINSHARK,FUTEBOL,5,140.25
BRASIL,TC,ESPN3,2024-08-28 07:09:01+00,Greytime,SPORTFLIX,TENIS W,5,52.5
BRASIL,TC,ESPN3,2024-08-28 07:09:21+00,Greytime,MEGAGAME,TENIS W,5,52.5
BRASIL,TC,ESPN2,2024-08-28 07:11:23+00,Greytime,NEOWIN,FLASH BETS,30,374
BRASIL,TC,ESPN2,2024-08-28 07:13:03+00,Greytime,NEOWIN,FUTEBOL,5,140.25
BRASIL,TC,ESPN2,2024-08-28 07:13:13+00,Greytime,WINSHARK,FUTEBOL,5,140.25
BRASIL,RD,CBN FM 90.5,2024-08-28 07:15:39+00,Greytime,BETACTION,COTACAO PROFETA,29,
BRASIL,TC,ESPN,2024-08-28 07:16:01+00,Greytime,NEOWIN,FUTEBOL,5,229.05
BRASIL,TC,ESPN,2024-08-28 07:16:11+00,Greytime,LUCKY LINE,FUTEBOL,5,229.05
BRASIL,TV,GLOBO,2024-08-28 07:25:17+00,Greytime,STARWAGER,E O HIT B,31,3499.2
BRASIL,RD,GLOBO FM 98.1,2024-08-28 07:38:43+00,Greytime,BETACTION,COTACAO PROFETA,29,354
BRASIL,TV,SBT,2024-08-28 07:56:24+00,Greytime,ELITEBET,A BET DOS VIPS S,30,5900
BRASIL,TV,SBT RIO,2024-08-28 07:56:27+00,Greytime,ELITEBET,NOVO VIP,29,1777.4
BRASIL,TC,ESPN2,2024-08-28 08:01:27+00,Day,WINSHARK,DIA DE TRABALHO 30A,30,340
BRASIL,TC,ESPN2,2024-08-28 08:03:32+00,Day,MEGAGAME,RUGBY,5,127.5
BRASIL,RD,GLOBO FM 98.1,2024-08-28 08:05:08+00,Day,BETACTION,PROFETA,29,354
BRASIL,TC,SPORTV,2024-08-28 08:08:04+00,Day,PLAYSTREAM,CONMEBOL LIBERTADORES B,30,984
BRASIL,TC,ESPN,2024-08-28 08:12:02+00,Day,MEGAGAME,SUPER BONUS 500,30,740
BRASIL,TC,ESPN,2024-08-28 08:12:57+00,Day,WINSHARK,ESPN FC,5,277.5
BRASIL,TC,CNN BRASIL,2024-08-28 08:13:57+00,Day,WINNERX,DIA DE JOGO,30,980
BRASIL,TC,ESPN3,2024-08-28 08:34:25+00,Day,NEOWIN,CRIADOR DE APOSTAS,30,210
BRASIL,TC,ESPN3,2024-08-28 08:35:35+00,Day,NEOWIN,FUTEBOL,5,78.75
BRASIL,TC,ESPN3,2024-08-28 08:35:45+00,Day,WINSHARK,FUTEBOL,5,78.75
BRASIL,RD,GLOBO FM 98.1,2024-08-28 08:35:46+00,Day,BETACTION,PROFETA,29,354
BRASIL,TC,ESPN,2024-08-28 08:36:52+00,Day,BET4FUN,2024-07-25 BOLA DE PRATA,5,277.5
BRASIL,RD,ENERGIA 97.7 FM,2024-08-28 08:38:10+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,TC,SPORTV,2024-08-28 08:43:48+00,Day,FOOTY MANAGER,DEFINICAO,30,984
BRASIL,TC,SPORTV,2024-08-28 08:47:00+00,Day,PLAYSTREAM,CONMEBOL LIBERTADORES B,30,984
BRASIL,TC,ESPN,2024-08-28 08:49:27+00,Day,NEOWIN,FUTEBOL,5,277.5
BRASIL,TC,ESPN,2024-08-28 08:49:42+00,Day,LUCKY LINE,FUTEBOL,5,277.5
BRASIL,TC,ESPN4,2024-08-28 08:52:24+00,Day,NEOWIN,CRIADOR DE APOSTAS,30,540
BRASIL,TC,ESPN,2024-08-28 08:52:28+00,Day,SPORTFLIX,TENIS W,5,277.5
BRASIL,TC,ESPN,2024-08-28 08:52:48+00,Day,MEGAGAME,TENIS W,5,277.5
BRASIL,TC,ESPN,2024-08-28 08:54:34+00,Day,LUCKY LINE,TIME GRANDE,30,740
BRASIL,TC,ESPN,2024-08-28 08:56:09+00,Day,BETACTION,RESENHA,5,277.5
BRASIL,TC,ESPN4,2024-08-28 08:58:22+00,Day,WINSHARK,DIA DE TRABALHO 30A,30,540
BRASIL,TC,SPORTV 2,2024-08-28 08:58:28+00,Day,PLAYSTREAM,CONMEBOL LIBERTADORES B,30,220
BRASIL,TC,ESPN2,2024-08-28 08:59:28+00,Day,NEOWIN,FUTEBOL,5,127.5
BRASIL,TC,ESPN2,2024-08-28 08:59:38+00,Day,WINSHARK,FUTEBOL,5,127.5
BRASIL,TC,ESPN2,2024-08-28 08:59:48+00,Day,SPORTFLIX,BONUS,30,340
BRASIL,RD,JOVEM PAN FM,2024-08-28 09:00:06+00,Day,DUOMATCH,MAXIMA DIVERSAO,30,
BRASIL,TC,ESPN2,2024-08-28 09:00:27+00,Day,NEOWIN,FUTEBOL,5,127.5
BRASIL,TC,ESPN2,2024-08-28 09:00:37+00,Day,WINSHARK,FUTEBOL,5,127.5
BRASIL,TV,SBT,2024-08-28 09:05:28+00,Day,PLAYSTREAM,CONMEBOL LIBERTADORES B,30,5900
BRASIL,TV,SBT RIO,2024-08-28 09:05:30+00,Day,PLAYSTREAM,CONMEBOL LIBERTADORES B,30,1777.4
BRASIL,TC,ESPN3,2024-08-28 09:12:18+00,Day,MEGAGAME,SAQUES SUPER RAPIDOS,60,420
BRASIL,TC,ESPN,2024-08-28 09:13:25+00,Day,SPORTFLIX,F360,5,277.5
BRASIL,TC,ESPN,2024-08-28 09:13:30+00,Day,SPORTFLIX,BONUS,30,740
BRASIL,TC,ESPN,2024-08-28 09:16:00+00,Day,LUCKY LINE,TIME GRANDE,30,740
BRASIL,TC,BANDSPORTS,2024-08-28 09:21:50+00,Day,VIRTUAL CHARM,FUTEBOL,30,1292
BRASIL,TC,TNT,2024-08-28 09:38:56+00,Day,MEGAGAME,SAQUES SUPER RAPIDOS,60,3400
BRASIL,TC,ESPN,2024-08-28 09:39:03+00,Day,NEOWIN,FUTEBOL,5,277.5
BRASIL,TC,ESPN,2024-08-28 09:39:13+00,Day,LUCKY LINE,FUTEBOL,5,277.5
BRASIL,TC,ESPN,2024-08-28 09:39:22+00,Day,NEOWIN,FLASH BETS,30,740
BRASIL,TC,ESPN3,2024-08-28 09:40:51+00,Day,MEGAGAME,SUPER BONUS 500,30,210
BRASIL,TC,ESPN,2024-08-28 09:41:27+00,Day,LUCKY LINE,2024-07-22 SPORTSCENTER,5,277.5
BRASIL,TC,ESPN,2024-08-28 09:42:17+00,Day,SPORTFLIX,BONUS,30,740
BRASIL,TC,ESPN3,2024-08-28 09:44:46+00,Day,SPORTFLIX,BONUS,30,210
